Source,Target,Weight,If_across,Type
Bayer Aktiengesellschaft , Barriau; Emilie ,1,1,undirected
Bayer Aktiengesellschaft , Bender; Harald ,1,1,undirected
Bayer Aktiengesellschaft , Berg; Heinrich ,1,1,undirected
Bayer Aktiengesellschaft , Bohnenpoll; Martin ,1,0,undirected
Bayer Aktiengesellschaft , Br aunlich; Gabriele ,1,1,undirected
Bayer Aktiengesellschaft , Braunlich; Gabriele ,5,1,undirected
Bayer Aktiengesellschaft , Butler-Ransohoff; John-Edward ,1,1,undirected
Bayer Aktiengesellschaft , Cuthbert; Nigel J.,1,1,undirected
Bayer Aktiengesellschaft , Es-Sayed; Mazen ,6,1,undirected
Bayer Aktiengesellschaft , Fischer; R udiger ,1,1,undirected
Bayer Aktiengesellschaft , Fischer; Rudiger ,5,1,undirected
Bayer Aktiengesellschaft , Fitzgerald; Mary F.,5,1,undirected
Bayer Aktiengesellschaft , Francis; Hilary P.,1,1,undirected
Bayer Aktiengesellschaft , Gardiner; Phillip J.,1,1,undirected
Bayer Aktiengesellschaft , Glander; Stefan ,1,1,undirected
Bayer Aktiengesellschaft , Hanko; Rudolf ,4,1,undirected
Bayer Aktiengesellschaft , Henning; Rolf ,2,1,undirected
Bayer Aktiengesellschaft , Ismeier; Jurgen ,1,1,undirected
Bayer Aktiengesellschaft , Klimpel; Michael ,1,1,undirected
Bayer Aktiengesellschaft , Kluender; Harold C.,3,1,undirected
Bayer Aktiengesellschaft , Knauf; Thomas ,2,1,undirected
Bayer Aktiengesellschaft , Krauss; Hans Ludwig ,1,1,undirected
Bayer Aktiengesellschaft , Langstein; Gerhard ,1,1,undirected
Bayer Aktiengesellschaft , McDonald-Gibson; Wendy J.,3,1,undirected
Bayer Aktiengesellschaft , Meier; Heinrich ,1,1,undirected
Bayer Aktiengesellschaft , Mohrs; Klaus-Helmut ,1,1,undirected
Bayer Aktiengesellschaft , Mottweiler; Renke ,1,0,undirected
Bayer Aktiengesellschaft , Nielsch; Ulrich ,2,1,undirected
Bayer Aktiengesellschaft , Norman; Peter ,4,1,undirected
Bayer Aktiengesellschaft , Obrecht; Werner ,1,1,undirected
Bayer Aktiengesellschaft , Osman; Akhtar ,1,1,undirected
Bayer Aktiengesellschaft , Padliya; Dilipkumar ,1,1,undirected
Bayer Aktiengesellschaft , Pazur; Richard ,1,1,undirected
Bayer Aktiengesellschaft , Ransohoff; John E. B.,1,1,undirected
Bayer Aktiengesellschaft , Reif; Lothar ,1,1,undirected
Bayer Aktiengesellschaft , Resendes; Rui ,1,1,undirected
Bayer Aktiengesellschaft , Rosentreter; Ulrich ,3,1,undirected
Bayer Aktiengesellschaft , Schlemmer; Karl-Heinz ,2,1,undirected
Bayer Aktiengesellschaft , Schmid; Claudia ,1,0,undirected
Bayer Aktiengesellschaft , Sperzel; Michael ,2,1,undirected
Bayer Aktiengesellschaft , Sturton; Graham ,6,1,undirected
Bayer Aktiengesellschaft , Sumner; Anthony J.,1,1,undirected
Bayer Aktiengesellschaft , Sylvester; Gerd ,1,0,undirected
Bayer Aktiengesellschaft , Szentivanyi; Zsolt ,1,0,undirected
Bayer Aktiengesellschaft , Tudhope Stephen R.,1,1,undirected
Bayer Aktiengesellschaft , Tudhope; Stephen ,5,1,undirected
Bayer Aktiengesellschaft , Tudhope; Steve ,1,1,undirected
Bayer Aktiengesellschaft , Tudhope; Steven R.,3,1,undirected
Bayer Aktiengesellschaft , Zahalka; Hayder A.,1,1,undirected
Bayer CropScience AG , Cohen; Daniel H.,2,1,undirected
Bayer CropScience AG , Cullen; Thomas G.,2,1,undirected
Bayer CropScience AG , Ding; Ping ,2,1,undirected
Bayer CropScience AG , Donovan; Stephen F.,2,1,undirected
Bayer CropScience AG , Gopalsamy; Ariamala ,2,1,undirected
Bayer CropScience AG ," Henrie, II; Robert N.",2,1,undirected
Bayer CropScience AG , Lyga; John W.,2,1,undirected
Bayer CropScience AG , Rensner; Paul E.,2,1,undirected
Bayer CropScience AG , Rosen; David S.,2,1,undirected
Bayer CropScience AG , Shulman; Inna ,2,1,undirected
Bayer CropScience AG , Silverman; Ian R.,2,1,undirected
Bayer CropScience AG , Theodoridis; George ,2,1,undirected
Bayer CropScience AG , Wang; Guozhi ,2,1,undirected
Bayer CropScience AG , Warkentin; Dennis L.,2,1,undirected
Bayer CropScience AG , Yeager; Walter H.,2,1,undirected
Bayer CropScience AG , Yu; Seong Jae ,2,1,undirected
Bayer CropScience AG , Zhang; Qun ,2,1,undirected
Bayer CropScience AG , Zhang; Steven Shunxiang ,2,1,undirected
Bayer CropScience AG , Zhang; Y.,2,1,undirected
Bayer Rubber Inc., Knauf; Thomas F.,1,0,undirected
Bayer Rubber Inc., Osman; Akhtar ,3,0,undirected
Bayer Rubber Inc., Padliya; Dilipkumar ,1,0,undirected
Bell Telephone Laboratories , Ling; Hung C.,1,1,undirected
Bell Telephone Laboratories , Rhodes; Warren W.,1,1,undirected
Bell Telephone Laboratories , Yan; Man F.,1,1,undirected
Bell Telephone Laboratories , Ling; Hung C.,2,1,undirected
Bell Telephone Laboratories , Yan; Man F.,2,1,undirected
BioGeneriX , Schwartz; Marc F.,2,1,undirected
BioGeneriX , DeFrees; Shawn ,1,1,undirected
BioGeneriX , Schwartz; Marc F.,1,1,undirected
"Biotech Environmental, Inc.", Taylor; Keith E.,1,1,undirected
BioVeris Corporation , Della Ciana; Leopoldo ,2,1,undirected
BioVeris Corporation , Dressick; Walter J.,2,1,undirected
BioVeris Corporation , Massey; Richard J.,2,1,undirected
BioVeris Corporation , Mied; Paul A.,2,1,undirected
BioVeris Corporation , Poonian; Mohindar S.,2,0,undirected
BioVeris Corporation , Powell; Michael J.,2,0,undirected
"BIOWA, Inc.", Koike; Masamichi ,1,1,undirected
"BIOWA, Inc.", Spitalny; George L.,1,1,undirected
"BIOWA, Inc.", Wheeler; Alistair ,1,1,undirected
"BIOWA, Inc.", White; Barbara ,1,1,undirected
"BIOWA, Inc.", Koike; Masamichi ,1,1,undirected
"BIOWA, Inc.", Spitalny; George L.,1,1,undirected
"BIOWA, Inc.", Wheeler; Alistair ,1,1,undirected
"BIOWA, Inc.", White; Barbara ,1,1,undirected
BJ Services Company , Dawson; Jeffrey ,1,1,undirected
BJ Services Company , Kesavan; Subramanian ,1,1,undirected
Board of Governors of Wayne State University , Artiss; Joseph D.,3,1,undirected
Board of Governors of Wayne State University , Bensie; Jill M.,2,1,undirected
Board of Governors of Wayne State University , Bozimowski; Dennis ,1,1,undirected
Board of Governors of Wayne State University , McEnroe; Robert J.,1,1,undirected
Board of Governors of Wayne State University , Raden; Daniel S.,2,1,undirected
Board of Governors of Wayne State University , Zak; Bennie ,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Bobko; Mark A.,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Cywin; Charles L.,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Des Jarlais; Renee L. (St.,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Heider; Joachim ,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Jakes; Scott E.,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Player; Mark ,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Rinker; James ,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Winters; Michael ,3,1,undirected
"Boehringer Ingelheim Pharmaceuticals, Inc.", Zhao; Bao-ping ,3,1,undirected
"Boston Scientific Scimed, Inc.", Rubesch; Timothy Lawrence ,1,1,undirected
"Boston Scientific Scimed, Inc.", Storbeck; Gene Thomas ,1,1,undirected
BP Corporation North America Inc., Bessonette; Paul W.,2,1,undirected
BP Corporation North America Inc., Fyfe; Kim E.,3,1,undirected
BP Corporation North America Inc., Godici; Patrick E.,3,1,undirected
BP Corporation North America Inc., Jones; David G. V.,1,1,undirected
BP Corporation North America Inc., Kim; Jeenok T.,2,1,undirected
"Brandt Manufacturing Systems, Inc.", Brandt; Thomas L.,1,1,undirected
"Brandt Manufacturing Systems, Inc.", Willkens; Daniel N.,1,1,undirected
Brandt Technologies , Brandt; Thomas L.,1,0,undirected
Brandt Technologies , Willkens; Daniel N.,1,1,undirected
Brandt Technologies , Brandt; Thomas L.,2,0,undirected
Brandt Technologies , Willkens; Daniel N.,2,1,undirected
Bristol-Meyers Squibb Company , Borzilleri; Robert M.,1,1,undirected
Bristol-Meyers Squibb Company , Chowdari; Naidu S.,1,1,undirected
Bristol-Meyers Squibb Company , Gangwar; Sanjeev ,1,1,undirected
Bristol-Meyers Squibb Company , Johnson; Walter Lewis ,1,1,undirected
Bristol-Meyers Squibb Company , McDonald; Ivar M.,1,1,undirected
Bristol-Meyers Squibb Company , Sher; Philip ,1,1,undirected
Bristol-Meyers Squibb Company , Stouch; Terry ,1,0,undirected
Bristol-Meyers Squibb Company , Wu; Gang ,1,0,undirected
Bristol-Meyers Squibb Company , Zhang; Yong ,1,1,undirected
Bristol-Meyers Squibb Company , Bolton; Scott A.,1,1,undirected
Bristol-Meyers Squibb Company , Ewing; William R.,1,1,undirected
Bristol-Meyers Squibb Company , Gu; Zhengxiang ,1,0,undirected
Bristol-Meyers Squibb Company , Huang; Yanting ,1,1,undirected
Bristol-Meyers Squibb Company , Murugesan; Natesan ,1,1,undirected
Bristol-Meyers Squibb Company , Sun; Chongqing ,1,1,undirected
Bristol-Meyers Squibb Company , Zhu; Yeheng ,1,1,undirected
Bristol-Meyers Squibb Company , Bhandaru; Rao S.,1,1,undirected
Bristol-Meyers Squibb Company , Chen; Bang-Chi ,1,1,undirected
Bristol-Meyers Squibb Company , Kim; Kyoung S.,1,1,undirected
Bristol-Meyers Squibb Company , Kimball; S.,1,1,undirected
Bristol-Meyers Squibb Company , Kronenthal; David R.,1,1,undirected
Bristol-Meyers Squibb Company , Misra; Raj N.,1,1,undirected
Bristol-Meyers Squibb Company , Mudryk; Boguslaw M.,1,1,undirected
Bristol-Meyers Squibb Company , Salvati; Mark E.,1,1,undirected
Bristol-Meyers Squibb Company , Shi; Zhongping ,1,1,undirected
Bristol-Meyers Squibb Company , Sundeen; Joseph E.,1,1,undirected
Bristol-Meyers Squibb Company , Xiao; Hai-Yun ,1,0,undirected
Bristol-Meyers Squibb Company , Zhao; Rulin ,1,1,undirected
Bristol-Meyers Squibb Company , Robl; Jeffrey A.,1,1,undirected
Bristol-Meyers Squibb Company , Sun; Chong-Qing ,1,1,undirected
Bristol-Meyers Squibb Company , Bisacchi; Gregory S.,1,1,undirected
Bristol-Meyers Squibb Company , Chung; Hyei-Jha ,1,1,undirected
Bristol-Meyers Squibb Company , Dhar; T. G.,2,1,undirected
Bristol-Meyers Squibb Company , Doweyko; Arthur M.,1,1,undirected
Bristol-Meyers Squibb Company , Doweyko; Lidia ,1,1,undirected
Bristol-Meyers Squibb Company , Gilmore; John ,1,1,undirected
Bristol-Meyers Squibb Company , Gu; Henry H.,1,1,undirected
Bristol-Meyers Squibb Company , Humora; Michael ,1,1,undirected
Bristol-Meyers Squibb Company , Iwanowicz; Edwin J.,1,1,undirected
Bristol-Meyers Squibb Company , Katipally; Kishta ,1,1,undirected
Bristol-Meyers Squibb Company , Kim; Soojin ,1,1,undirected
Bristol-Meyers Squibb Company , Kronenthal; David R.,1,1,undirected
Bristol-Meyers Squibb Company , Mueller; Richard H.,1,1,undirected
Bristol-Meyers Squibb Company , Pansegrau; Paul D. (E.,1,1,undirected
Bristol-Meyers Squibb Company , Pitts; William J.,1,1,undirected
Bristol-Meyers Squibb Company , Poss; Michael A.,1,1,undirected
Bristol-Meyers Squibb Company , Randazzo; Michael E.,1,1,undirected
Bristol-Meyers Squibb Company , Robl; Jeffrey A.,2,1,undirected
Bristol-Meyers Squibb Company , Ryono; Denis E.,1,0,undirected
Bristol-Meyers Squibb Company , Schwinden; Mark D.,1,1,undirected
Bristol-Meyers Squibb Company , Seiler; Steven ,1,1,undirected
Bristol-Meyers Squibb Company , Sheppeck; James ,1,1,undirected
Bristol-Meyers Squibb Company , Shi; Zhongping ,1,1,undirected
Bristol-Meyers Squibb Company , Singh; Janak ,1,1,undirected
Bristol-Meyers Squibb Company , Slusarchyk; William A.,1,1,undirected
Bristol-Meyers Squibb Company , Sun; Chong-Oing ,1,1,undirected
Bristol-Meyers Squibb Company , Sun; Chong-Qing ,1,1,undirected
Bristol-Meyers Squibb Company , Sutton; James C.,1,1,undirected
Bristol-Meyers Squibb Company , Thottathil; John K.,1,1,undirected
Bristol-Meyers Squibb Company , Treuner; Uwe ,1,1,undirected
Bristol-Meyers Squibb Company , Wang; Shaopeng (E.,1,1,undirected
Bristol-Meyers Squibb Company , Wang; Yizhe ,1,1,undirected
Bristol-Meyers Squibb Company , Watterson; Scott H.,1,1,undirected
Bristol-Meyers Squibb Company , Weinstein; David ,1,1,undirected
Bristol-Meyers Squibb Company , Weinstein; David S.,1,1,undirected
Bristol-Meyers Squibb Company , Xu; Zhongmin ,1,1,undirected
Bristol-Meyers Squibb Company , Yang; Bingwei V.,1,1,undirected
Bristol-Meyers Squibb Company , Yu; Guixue ,1,1,undirected
Bristol-Meyers Squibb Company , Zahler; Robert ,1,1,undirected
Bristol-Meyers Squibb Company , Abell; Lynn ,3,1,undirected
Bristol-Meyers Squibb Company , Adam; Leonard ,3,1,undirected
Bristol-Meyers Squibb Company , Adisechan; Ashokkumar ,1,1,undirected
Bristol-Meyers Squibb Company , Ahmad; Saleem ,2,1,undirected
Bristol-Meyers Squibb Company , Ahmed; Gulzar ,4,1,undirected
Bristol-Meyers Squibb Company , Ahuja; Vijay T.,1,1,undirected
Bristol-Meyers Squibb Company , Arora; Vinod Kumar ,1,1,undirected
Bristol-Meyers Squibb Company , Atwal; Karnail S.,2,1,undirected
Bristol-Meyers Squibb Company , Augeri; David ,4,0,undirected
Bristol-Meyers Squibb Company , Baldwin; John J.,2,1,undirected
Bristol-Meyers Squibb Company , Balog; James Aaron ,1,1,undirected
Bristol-Meyers Squibb Company , Bandyopadhyay; Rebanta ,2,1,undirected
Bristol-Meyers Squibb Company , Banerjee; Abhisek ,2,1,undirected
Bristol-Meyers Squibb Company , Banerjee; Amit (St.,1,1,undirected
Bristol-Meyers Squibb Company , Batt; Douglas G.,1,1,undirected
Bristol-Meyers Squibb Company , Beaulieu; Francis ,1,1,undirected
Bristol-Meyers Squibb Company , Belema; Makonen ,1,1,undirected
Bristol-Meyers Squibb Company , Bi; Yingzhi ,5,1,undirected
Bristol-Meyers Squibb Company , Bien; Jeffrey T.,1,0,undirected
Bristol-Meyers Squibb Company , Bisacchi; Gregory S.,1,1,undirected
Bristol-Meyers Squibb Company , Bol; David K.,1,1,undirected
Bristol-Meyers Squibb Company , Bolton; Scott A.,1,1,undirected
Bristol-Meyers Squibb Company , Borzilleri; Robert M.,8,1,undirected
Bristol-Meyers Squibb Company , Bronson; Joanne J.,3,1,undirected
Bristol-Meyers Squibb Company , Bultman; Michael S.,7,1,undirected
Bristol-Meyers Squibb Company , Burke; James R.,1,1,undirected
Bristol-Meyers Squibb Company , Bursuker; Isia ,1,1,undirected
Bristol-Meyers Squibb Company , Cai; Zhen-Wei ,1,1,undirected
Bristol-Meyers Squibb Company , Carini; David J.,1,1,undirected
Bristol-Meyers Squibb Company , Carson; Kenneth ,2,0,undirected
Bristol-Meyers Squibb Company , Carter; Percy H.,3,0,undirected
Bristol-Meyers Squibb Company , Cavallaro; Cullen L.,3,1,undirected
Bristol-Meyers Squibb Company , Chan; Yeung Yu ,1,1,undirected
Bristol-Meyers Squibb Company , Chao; Hannguang J.,1,1,undirected
Bristol-Meyers Squibb Company , Chen; Bang-Chi ,10,1,undirected
Bristol-Meyers Squibb Company , Chen; Chung-Pin H.,2,1,undirected
Bristol-Meyers Squibb Company , Chen; Jason G.,1,1,undirected
Bristol-Meyers Squibb Company , Chen; Ke ,7,1,undirected
Bristol-Meyers Squibb Company , Chen; Ping ,2,1,undirected
Bristol-Meyers Squibb Company , Cheng; Peter T. W.,2,1,undirected
Bristol-Meyers Squibb Company , Cherney; Robert J.,2,1,undirected
Bristol-Meyers Squibb Company , Chongqing; Sun ,1,1,undirected
Bristol-Meyers Squibb Company , Chowdari; Naidu S.,3,1,undirected
Bristol-Meyers Squibb Company , Christopher; Lisa J.,1,1,undirected
Bristol-Meyers Squibb Company , Christopher; Lisa Joy ,1,1,undirected
Bristol-Meyers Squibb Company , Cianchetta; Giovanni ,2,1,undirected
Bristol-Meyers Squibb Company , Cload; Sharon ,3,1,undirected
Bristol-Meyers Squibb Company , Corbett; Martin J.,3,1,undirected
Bristol-Meyers Squibb Company , Crispino; Gerard ,2,1,undirected
Bristol-Meyers Squibb Company , Das; Jagabandhu ,1,1,undirected
Bristol-Meyers Squibb Company , David; Adrian ,3,1,undirected
Bristol-Meyers Squibb Company , Denzel; Theodor W.,2,1,undirected
Bristol-Meyers Squibb Company , Deshpande; Prashant P.,2,0,undirected
Bristol-Meyers Squibb Company , Dhar; T. G.,8,1,undirected
Bristol-Meyers Squibb Company , Dhar; T.G.,2,1,undirected
Bristol-Meyers Squibb Company , Dhondi; Naveen Kumar ,2,1,undirected
Bristol-Meyers Squibb Company , Diller; David J.,2,1,undirected
Bristol-Meyers Squibb Company , Discordia; Robert P.,1,1,undirected
Bristol-Meyers Squibb Company , Dodd; Dharmpal S.,1,0,undirected
Bristol-Meyers Squibb Company , Dong; Li ,1,1,undirected
Bristol-Meyers Squibb Company , Donnell; Andrew F.,3,1,undirected
Bristol-Meyers Squibb Company , Doubleday; Wendel W.,1,1,undirected
Bristol-Meyers Squibb Company , Doubleday; Wendel William ,2,1,undirected
Bristol-Meyers Squibb Company , Doweyko; Arthur M.,1,1,undirected
Bristol-Meyers Squibb Company , Duan; Jingwu ,5,1,undirected
Bristol-Meyers Squibb Company , Duncia; John V.,1,1,undirected
Bristol-Meyers Squibb Company , Dyckman; Alaric J.,8,1,undirected
Bristol-Meyers Squibb Company , Dzierba; Carolyn Diane ,3,1,undirected
Bristol-Meyers Squibb Company , Eastgate; Martin D.,7,1,undirected
Bristol-Meyers Squibb Company , Ellsworth; Bruce A.,9,0,undirected
Bristol-Meyers Squibb Company , Engle; Linda ,3,1,undirected
Bristol-Meyers Squibb Company , Erickson; Shawn David ,2,1,undirected
Bristol-Meyers Squibb Company , Evans; Jeffrey M.,1,1,undirected
Bristol-Meyers Squibb Company , Ewing; William ,1,1,undirected
Bristol-Meyers Squibb Company , Ewing; William R.,16,1,undirected
Bristol-Meyers Squibb Company , Fabian; Steven R.,1,1,undirected
Bristol-Meyers Squibb Company , Fanfair; Dayne Dustan ,8,1,undirected
Bristol-Meyers Squibb Company , Fink; Brian E.,5,1,undirected
Bristol-Meyers Squibb Company , Fink; Cynthia ,2,1,undirected
Bristol-Meyers Squibb Company , Finlay; Heather ,13,1,undirected
Bristol-Meyers Squibb Company , Fox; Richard J.,8,1,undirected
Bristol-Meyers Squibb Company , Friends; Todd J.,4,1,undirected
Bristol-Meyers Squibb Company , Furumai; Tamotsu ,1,1,undirected
Bristol-Meyers Squibb Company , Gangwar; Sanjeev ,3,1,undirected
Bristol-Meyers Squibb Company , Gavai; Ashvinikumar V.,3,1,undirected
Bristol-Meyers Squibb Company , Gerritz; Samuel ,5,1,undirected
Bristol-Meyers Squibb Company , Gilmore; John L.,5,1,undirected
Bristol-Meyers Squibb Company ," Godfrey, Jr.",2,1,undirected
Bristol-Meyers Squibb Company , Gong; Hua ,3,1,undirected
Bristol-Meyers Squibb Company , Gong; Jiachang ,1,1,undirected
Bristol-Meyers Squibb Company , Gougoutas; Jack Z.,2,0,undirected
Bristol-Meyers Squibb Company , Green; Michael ,3,1,undirected
Bristol-Meyers Squibb Company , Grosso; John A.,2,1,undirected
Bristol-Meyers Squibb Company , Gu; Henry ,1,1,undirected
Bristol-Meyers Squibb Company , Gu; Henry H.,1,1,undirected
Bristol-Meyers Squibb Company , Gu; Zhengxiang ,3,0,undirected
Bristol-Meyers Squibb Company , Gunaga; Prashantha ,2,1,undirected
Bristol-Meyers Squibb Company , Hall; Steven E.,3,1,undirected
Bristol-Meyers Squibb Company , Hamann; Lawrence ,3,1,undirected
Bristol-Meyers Squibb Company , Hamann; Lawrence G.,1,1,undirected
Bristol-Meyers Squibb Company , Han; Wen-Ching ,9,1,undirected
Bristol-Meyers Squibb Company , Hangeland; Jon J.,4,1,undirected
Bristol-Meyers Squibb Company , Harikrishnan; Lalgudi S.,4,0,undirected
Bristol-Meyers Squibb Company , Hartz; Richard A.,1,1,undirected
Bristol-Meyers Squibb Company , Henderson; Ian ,2,1,undirected
Bristol-Meyers Squibb Company , Hennings; D.,1,1,undirected
Bristol-Meyers Squibb Company , Holubec; Alexandra ,2,1,undirected
Bristol-Meyers Squibb Company , Hsieh; Dau-Ming ,3,1,undirected
Bristol-Meyers Squibb Company , Hu; Carol Hui ,6,1,undirected
Bristol-Meyers Squibb Company , Huang; Yan-Ting ,2,1,undirected
Bristol-Meyers Squibb Company , Huang; Yanting ,9,1,undirected
Bristol-Meyers Squibb Company , Hunt; John T.,3,0,undirected
Bristol-Meyers Squibb Company , Hussain; Zahid ,2,1,undirected
Bristol-Meyers Squibb Company , Huynh; Tram N.,2,1,undirected
Bristol-Meyers Squibb Company ," Hynes, Jr.",2,1,undirected
Bristol-Meyers Squibb Company , Hynes; John ,1,1,undirected
Bristol-Meyers Squibb Company , Ivy; Sabrina E.,1,1,undirected
Bristol-Meyers Squibb Company , Iwan wicz; Edwin J.,1,1,undirected
